rank,labels,hexes,sigma0,sigma2,sigma4,sigma8,sigma16,p99_sigma2,rank_key
3815,Azure Blue|Black|Dark Grey|Grey,#0066D9|#080A0D|#485259|#8C9099,27.4919,22.5708,22.1775,22.0466,22.0366,41.3643,22.3087
3816,Polymaker Teal|Grey|Lime Green|Pink,#4CC0C7|#8C9099|#D5D701|#F1A1AF,26.8403,23.1296,22.2617,21.4962,20.7453,45.9643,22.3129
3817,Blue|Azure Blue|Black|Dark Olive Drab,#003776|#0066D9|#080A0D|#575B54,23.3816,22.3672,22.2648,22.2597,22.3325,65.0003,22.3135
3818,Azure Blue|Black|Dark Olive Drab|Purple,#0066D9|#080A0D|#575B54|#6C47B2,23.3918,22.3814,22.2733,22.2637,22.3403,65.0003,22.3226
3819,Blue|Azure Blue|White|Orange,#003776|#0066D9|#EBF7FF|#F67405,29.4109,23.1210,22.1343,21.5332,21.1320,36.1347,22.3271
3820,Azure Blue|Green|Polymaker Teal|Tan,#0066D9|#06924D|#4CC0C7|#A79E82,26.1383,23.1048,22.3253,21.5575,20.7648,42.6395,22.3312
3821,Purple|Lime Green|Red|Orange,#6C47B2|#D5D701|#E72F1D|#F67405,39.9264,24.7724,21.8121,19.8983,18.5905,51.6284,22.3354
3822,Azure Blue|Black|Dark Grey|Dark Olive Drab,#0066D9|#080A0D|#485259|#575B54,23.3652,22.3887,22.2894,22.2824,22.3544,65.0044,22.3356
3823,Green|Polymaker Teal|Olive Green|Orange,#06924D|#4CC0C7|#948902|#F67405,30.1645,23.4920,22.2118,21.1824,20.2068,47.0001,22.3372
3824,Azure Blue|Purple|Tan|Pink,#0066D9|#6C47B2|#A79E82|#F1A1AF,27.7255,23.2551,22.2556,21.4235,20.6669,46.4307,22.3393
3825,Tan|Cold White|White|Pink,#A79E82|#D9DFE5|#EBF7FF|#F1A1AF,24.9167,23.0816,22.4194,21.6273,20.7525,50.7744,22.3545
3826,Polymaker Teal|Olive Green|Tan|Lime Green,#4CC0C7|#948902|#A79E82|#D5D701,25.2453,23.0895,22.4143,21.6263,20.7451,47.6058,22.3579
3827,Blue|Red|White|Orange,#003776|#E72F1D|#EBF7FF|#F67405,29.4584,23.1623,22.1733,21.5654,21.1551,36.0997,22.3639
3828,Brown|Lime Green|Red|Magenta,#55331A|#D5D701|#E72F1D|#F24574,27.0352,22.8760,22.0862,21.8638,21.9536,44.5938,22.3699
3829,Brown|Purple|Lime Green|Orange,#55331A|#6C47B2|#D5D701|#F67405,27.5057,23.3861,22.1244,21.3538,21.0649,44.3148,22.3699
3830,Grey|Olive Green|Lime Green|White,#8C9099|#948902|#D5D701|#EBF7FF,31.9126,23.3950,22.2355,21.3721,20.6123,45.2137,22.3836
3831,Green|Olive Green|Magenta|Yellow,#06924D|#948902|#F24574|#FFE800,33.4329,23.6974,22.0904,21.0735,20.2926,44.6619,22.3854
3832,Green|Lime Green|Magenta|Yellow,#06924D|#D5D701|#F24574|#FFE800,33.4227,23.6973,22.0927,21.0788,20.2990,44.6763,22.3881
3833,Azure Blue|Olive Green|Cold White|Yellow,#0066D9|#948902|#D9DFE5|#FFE800,36.1959,23.6910,22.0983,21.1035,20.3546,43.0993,22.3973
3834,Polymaker Teal|Olive Green|Tan|Orange,#4CC0C7|#948902|#A79E82|#F67405,26.7894,23.3050,22.4053,21.4969,20.5460,49.3071,22.4009
3835,Blue|Cold White|White|Orange,#003776|#D9DFE5|#EBF7FF|#F67405,29.4657,23.2156,22.2144,21.5960,21.1782,36.0850,22.4058
3836,Azure Blue|Polymaker Teal|Tan|Orange,#0066D9|#4CC0C7|#A79E82|#F67405,26.4419,23.2479,22.4058,21.6004,20.8172,45.8007,22.4241
3837,Polymaker Teal|Olive Green|Pink|Orange,#4CC0C7|#948902|#F1A1AF|#F67405,32.8661,23.6665,22.2577,21.1892,20.1967,48.2593,22.4279
3838,Azure Blue|Polymaker Teal|Tan|Pink,#0066D9|#4CC0C7|#A79E82|#F1A1AF,25.6048,23.1639,22.4475,21.7046,20.9321,45.3257,22.4342
3839,Azure Blue|Tan|White|Pink,#0066D9|#A79E82|#EBF7FF|#F1A1AF,25.4347,23.1104,22.4418,21.7611,21.0840,46.6405,22.4358
3840,Grey|Cold White|Red|Magenta,#8C9099|#D9DFE5|#E72F1D|#F24574,26.5532,23.1628,22.3893,21.7120,21.0814,40.2311,22.4374
3841,Purple|Grey|Cold White|Red,#6C47B2|#8C9099|#D9DFE5|#E72F1D,26.5587,23.1632,22.3898,21.7140,21.0860,40.2523,22.4386
3842,Olive Green|Cold White|Red|Pink,#948902|#D9DFE5|#E72F1D|#F1A1AF,35.6234,23.9316,22.1601,20.9565,20.0151,49.8892,22.4440
3843,Azure Blue|Green|Olive Green|Yellow,#0066D9|#06924D|#948902|#FFE800,36.3099,23.7521,22.1523,21.1369,20.3174,42.9430,22.4445
3844,Azure Blue|Polymaker Teal|Grey|Orange,#0066D9|#4CC0C7|#8C9099|#F67405,26.7073,23.3115,22.4467,21.6253,20.7883,45.4170,22.4684
3845,Azure Blue|Polymaker Teal|Olive Green|Yellow,#0066D9|#4CC0C7|#948902|#FFE800,36.2957,23.7735,22.1792,21.1697,20.3576,42.9855,22.4716
3846,Azure Blue|Green|Polymaker Teal|Dark Olive Drab,#0066D9|#06924D|#4CC0C7|#575B54,24.4817,22.8303,22.4066,22.1143,21.9756,48.6417,22.4723
3847,Blue|Brown|Purple|Orange,#003776|#55331A|#6C47B2|#F67405,27.6262,23.0882,22.1502,21.8680,21.9919,53.5690,22.4781
3848,Blue|Brown|Red|Orange,#003776|#55331A|#E72F1D|#F67405,27.6262,23.0882,22.1502,21.8680,21.9919,53.5690,22.4781
3849,Dark Grey|Polymaker Teal|Purple|Cold White,#485259|#4CC0C7|#6C47B2|#D9DFE5,26.7163,23.0509,22.2992,21.9072,21.7311,36.8100,22.4790
3850,Blue|Dark Grey|Polymaker Teal|Cold White,#003776|#485259|#4CC0C7|#D9DFE5,26.7194,23.0530,22.3012,21.9092,21.7332,36.8100,22.4811
3851,Blue|Green|Brown|Purple,#003776|#06924D|#55331A|#6C47B2,28.5807,23.5540,22.1498,21.4130,21.2306,55.0160,22.4835
3852,Blue|Brown|Magenta|Orange,#003776|#55331A|#F24574|#F67405,27.6303,23.0931,22.1561,21.8767,22.0037,53.6301,22.4849
3853,Polymaker Teal|Grey|Pink|Yellow,#4CC0C7|#8C9099|#F1A1AF|#FFE800,26.6480,23.2804,22.4653,21.7167,20.9775,45.7698,22.4986
3854,Dark Grey|Grey|Cold White|White,#485259|#8C9099|#D9DFE5|#EBF7FF,25.0183,22.8041,22.4296,22.1974,22.0573,35.7661,22.5008
3855,Dark Grey|Polymaker Teal|Grey|White,#485259|#4CC0C7|#8C9099|#EBF7FF,25.0318,22.8139,22.4381,22.2031,22.0608,35.7533,22.5085
3856,Dark Grey|Purple|Grey|White,#485259|#6C47B2|#8C9099|#EBF7FF,25.0318,22.8139,22.4381,22.2031,22.0608,35.7533,22.5085
3857,Azure Blue|Dark Grey|Grey|White,#0066D9|#485259|#8C9099|#EBF7FF,25.0319,22.8141,22.4382,22.2032,22.0610,35.7533,22.5086
3858,Blue|Dark Grey|Grey|White,#003776|#485259|#8C9099|#EBF7FF,25.0319,22.8141,22.4384,22.2034,22.0612,35.7533,22.5088
3859,Azure Blue|Purple|Grey|Tan,#0066D9|#6C47B2|#8C9099|#A79E82,28.8094,23.5158,22.4098,21.5183,20.6907,46.8939,22.5170
3860,Green|Red|Magenta|Yellow,#06924D|#E72F1D|#F24574|#FFE800,33.5342,23.8230,22.2359,21.2188,20.4309,45.3465,22.5209
3861,Purple|Grey|Red|Magenta,#6C47B2|#8C9099|#E72F1D|#F24574,26.8537,23.3901,22.5294,21.6646,20.7382,41.3137,22.5274
3862,Blue|Purple|Grey|Lime Green,#003776|#6C47B2|#8C9099|#D5D701,33.1413,23.8427,22.2474,21.2133,20.4089,45.6190,22.5280
3863,Azure Blue|Green|Dark Grey|Dark Olive Drab,#0066D9|#06924D|#485259|#575B54,24.5973,22.8973,22.4702,22.1722,22.0156,52.1355,22.5347
3864,Azure Blue|Olive Green|Lime Green|Yellow,#0066D9|#948902|#D5D701|#FFE800,36.3697,23.8480,22.2496,21.2224,20.3784,43.1972,22.5352
3865,Azure Blue|Black|Dark Grey|Cold White,#0066D9|#080A0D|#485259|#D9DFE5,29.7351,23.2185,22.2779,21.8592,21.7155,40.1518,22.5388
3866,Dark Grey|Polymaker Teal|Cold White|White,#485259|#4CC0C7|#D9DFE5|#EBF7FF,25.3189,22.8737,22.4601,22.2118,22.0647,35.7610,22.5427
3867,Dark Grey|Purple|Cold White|White,#485259|#6C47B2|#D9DFE5|#EBF7FF,25.3189,22.8737,22.4601,22.2118,22.0647,35.7610,22.5427
3868,Azure Blue|Dark Grey|Cold White|White,#0066D9|#485259|#D9DFE5|#EBF7FF,25.3190,22.8738,22.4602,22.2119,22.0648,35.7610,22.5429
3869,Blue|Dark Grey|Cold White|White,#003776|#485259|#D9DFE5|#EBF7FF,25.3191,22.8739,22.4604,22.2121,22.0650,35.7610,22.5430
3870,Azure Blue|Purple|Tan|Cold White,#0066D9|#6C47B2|#A79E82|#D9DFE5,28.7185,23.4685,22.4170,21.6268,20.9503,46.8071,22.5477
3871,Azure Blue|Grey|Cold White|Red,#0066D9|#8C9099|#D9DFE5|#E72F1D,26.6297,23.2559,22.4983,21.8419,21.2360,40.7578,22.5489
3872,Polymaker Teal|Tan|Lime Green|Cold White,#4CC0C7|#A79E82|#D5D701|#D9DFE5,24.8646,23.1864,22.5904,21.9148,21.2091,47.7333,22.5506
3873,Azure Blue|Dark Grey|Purple|White,#0066D9|#485259|#6C47B2|#EBF7FF,25.3249,22.8887,22.4779,22.2295,22.0832,35.7578,22.5591
3874,Blue|Dark Grey|Purple|White,#003776|#485259|#6C47B2|#EBF7FF,25.3251,22.8887,22.4780,22.2296,22.0832,35.7578,22.5591
3875,Blue|Azure Blue|Dark Grey|White,#003776|#0066D9|#485259|#EBF7FF,25.3250,22.8889,22.4782,22.2299,22.0835,35.7578,22.5594
3876,Dark Grey|Polymaker Teal|Purple|White,#485259|#4CC0C7|#6C47B2|#EBF7FF,25.3251,22.8891,22.4782,22.2298,22.0834,35.7578,22.5594
3877,Azure Blue|Dark Grey|Polymaker Teal|White,#0066D9|#485259|#4CC0C7|#EBF7FF,25.3251,22.8893,22.4785,22.2301,22.0837,35.7578,22.5597
3878,Blue|Dark Grey|Polymaker Teal|White,#003776|#485259|#4CC0C7|#EBF7FF,25.3253,22.8893,22.4786,22.2302,22.0837,35.7578,22.5597
3879,Polymaker Teal|Tan|Pink|Magenta,#4CC0C7|#A79E82|#F1A1AF|#F24574,26.5509,23.4244,22.5711,21.7129,20.8193,48.9486,22.5686
3880,Grey|Red|White|Orange,#8C9099|#E72F1D|#EBF7FF|#F67405,25.8226,23.2222,22.5661,21.9173,21.2686,44.2970,22.5698
3881,Azure Blue|Polymaker Teal|Purple|Tan,#0066D9|#4CC0C7|#6C47B2|#A79E82,28.8510,23.5739,22.4671,21.5719,20.7296,46.7839,22.5729
3882,Green|Polymaker Teal|White|Pink,#06924D|#4CC0C7|#EBF7FF|#F1A1AF,30.4548,23.7248,22.4595,21.4298,20.4714,46.2958,22.5773
3883,Green|Cold White|White|Pink,#06924D|#D9DFE5|#EBF7FF|#F1A1AF,30.4540,23.7243,22.4597,21.4313,20.4736,46.2958,22.5778
3884,Tan|Lime Green|Cold White|Pink,#A79E82|#D5D701|#D9DFE5|#F1A1AF,25.5709,23.2510,22.5767,21.9050,21.2510,48.1396,22.5780
3885,Grey|White|Pink|Orange,#8C9099|#EBF7FF|#F1A1AF|#F67405,25.7894,23.2277,22.5789,21.9325,21.2815,44.3702,22.5801
3886,Grey|White|Magenta|Orange,#8C9099|#EBF7FF|#F24574|#F67405,25.7994,23.2297,22.5798,21.9328,21.2818,44.4760,22.5813
3887,Blue|Dark Grey|Purple|Grey,#003776|#485259|#6C47B2|#8C9099,24.2013,22.8399,22.5597,22.3435,22.1846,35.4493,22.5917
3888,Blue|Azure Blue|Green|Dark Olive Drab,#003776|#0066D9|#06924D|#575B54,24.8388,22.9819,22.5277,22.2153,22.0501,52.1352,22.5986
3889,Polymaker Teal|Tan|Cold White|Orange,#4CC0C7|#A79E82|#D9DFE5|#F67405,26.3518,23.3849,22.5817,21.8138,21.0552,49.4965,22.5993
3890,Azure Blue|Green|Purple|Tan,#0066D9|#06924D|#6C47B2|#A79E82,31.1424,23.7572,22.3956,21.4470,20.6790,46.7268,22.6021
3891,Green|Cold White|Red|Orange,#06924D|#D9DFE5|#E72F1D|#F67405,31.0013,23.7819,22.4207,21.4256,20.5794,47.6082,22.6037
3892,Olive Green|Tan|Pink|Yellow,#948902|#A79E82|#F1A1AF|#FFE800,26.8295,23.3518,22.5874,21.8567,21.1134,50.5106,22.6042
3893,Grey|Lime Green|Cold White|Yellow,#8C9099|#D5D701|#D9DFE5|#FFE800,26.4718,23.3399,22.5828,21.8729,21.1986,43.4041,22.6064
3894,Dark Grey|Polymaker Teal|Purple|Grey,#485259|#4CC0C7|#6C47B2|#8C9099,24.2277,22.8598,22.5831,22.3783,22.2428,35.7745,22.6191
3895,Blue|Dark Grey|Polymaker Teal|Grey,#003776|#485259|#4CC0C7|#8C9099,24.2301,22.8617,22.5852,22.3808,22.2453,35.7745,22.6212
3896,Green|Olive Green|Pink|Yellow,#06924D|#948902|#F1A1AF|#FFE800,30.2842,23.6820,22.4753,21.5636,20.7578,45.8452,22.6228
3897,Grey|Cold White|White|Orange,#8C9099|#D9DFE5|#EBF7FF|#F67405,25.8190,23.2733,22.6347,22.0020,21.3635,44.4681,22.6377
3898,Blue|Azure Blue|Dark Grey|Dark Olive Drab,#003776|#0066D9|#485259|#575B54,23.4369,22.8550,22.6344,22.4231,22.2841,64.9904,22.6391
3899,Polymaker Teal|Grey|Cold White|Yellow,#4CC0C7|#8C9099|#D9DFE5|#FFE800,26.4456,23.3736,22.6184,21.9083,21.2292,43.7473,22.6410
3900,Green|Grey|Cold White|Yellow,#06924D|#8C9099|#D9DFE5|#FFE800,26.4480,23.3745,22.6185,21.9086,21.2296,43.7382,22.6415
3901,Azure Blue|Purple|Lime Green|Orange,#0066D9|#6C47B2|#D5D701|#F67405,33.4827,24.1397,22.3467,21.1451,20.2524,47.5368,22.6424
3902,Azure Blue|Grey|Red|Magenta,#0066D9|#8C9099|#E72F1D|#F24574,26.9280,23.4855,22.6420,21.8022,20.9087,41.7884,22.6439
3903,Azure Blue|Purple|Grey|Red,#0066D9|#6C47B2|#8C9099|#E72F1D,26.9283,23.4855,22.6420,21.8023,20.9089,41.7836,22.6439
3904,Azure Blue|Grey|Magenta|Yellow,#0066D9|#8C9099|#F24574|#FFE800,28.6349,23.6293,22.5422,21.6589,20.8793,45.9755,22.6441
3905,Polymaker Teal|Tan|Lime Green|Orange,#4CC0C7|#A79E82|#D5D701|#F67405,26.5782,23.5091,22.6485,21.7838,20.8976,49.5034,22.6464
3906,Black|Lime Green|Red|Magenta,#080A0D|#D5D701|#E72F1D|#F24574,37.0343,23.8429,22.0420,21.4513,21.4502,44.7009,22.6471
3907,Polymaker Teal|Tan|Orange|Yellow,#4CC0C7|#A79E82|#F67405|#FFE800,26.5272,23.4914,22.6476,21.8100,20.9635,49.5127,22.6507
3908,Green|Polymaker Teal|Tan|Lime Green,#06924D|#4CC0C7|#A79E82|#D5D701,25.0372,23.3586,22.7244,21.9571,21.0928,47.6907,22.6578
3909,Purple|Tan|Lime Green|White,#6C47B2|#A79E82|#D5D701|#EBF7FF,32.5738,23.9655,22.4321,21.3936,20.6167,49.7418,22.6795
3910,Green|Polymaker Teal|Grey|Yellow,#06924D|#4CC0C7|#8C9099|#FFE800,26.7124,23.5176,22.6997,21.8716,21.0045,43.4022,22.6946
3911,Blue|Polymaker Teal|Purple|Lime Green,#003776|#4CC0C7|#6C47B2|#D5D701,36.6494,24.3636,22.2634,21.0292,20.2287,47.9088,22.6964
3912,Green|Grey|Lime Green|Yellow,#06924D|#8C9099|#D5D701|#FFE800,26.7303,23.5320,22.7098,21.8687,20.9682,43.4003,22.7004
3913,Grey|White|Pink|Yellow,#8C9099|#EBF7FF|#F1A1AF|#FFE800,26.5976,23.4007,22.6526,22.0161,21.4511,45.7047,22.7084
3914,Polymaker Teal|Grey|Lime Green|Yellow,#4CC0C7|#8C9099|#D5D701|#FFE800,26.7235,23.5322,22.7157,21.8867,21.0173,43.4085,22.7094
3915,Polymaker Teal|Olive Green|Red|Yellow,#4CC0C7|#948902|#E72F1D|#FFE800,30.0529,23.7806,22.5747,21.6398,20.7738,47.3806,22.7102
3916,Purple|Tan|White|Pink,#6C47B2|#A79E82|#EBF7FF|#F1A1AF,28.9202,23.6394,22.5880,21.7883,21.1478,48.6202,22.7139
3917,Purple|Tan|Pink|Yellow,#6C47B2|#A79E82|#F1A1AF|#FFE800,32.0804,23.9687,22.4990,21.4824,20.6946,49.2032,22.7256
3918,Green|Cold White|Pink|Yellow,#06924D|#D9DFE5|#F1A1AF|#FFE800,30.1272,23.7490,22.5745,21.7131,21.0176,47.0883,22.7310
3919,Azure Blue|Dark Grey|Dark Olive Drab|Purple,#0066D9|#485259|#575B54|#6C47B2,23.5685,22.9779,22.7364,22.5151,22.3774,64.9915,22.7465
3920,Azure Blue|Purple|Lime Green|Magenta,#0066D9|#6C47B2|#D5D701|#F24574,34.0426,24.2611,22.4488,21.2389,20.3242,47.0500,22.7500
3921,Azure Blue|Green|White|Pink,#0066D9|#06924D|#EBF7FF|#F1A1AF,31.0629,23.8852,22.5942,21.6760,20.9345,43.7487,22.7806
3922,Green|Lime Green|Pink|Yellow,#06924D|#D5D701|#F1A1AF|#FFE800,30.2608,23.8390,22.6449,21.7328,20.9255,45.8700,22.7859
3923,Azure Blue|Polymaker Teal|Lime Green|Red,#0066D9|#4CC0C7|#D5D701|#E72F1D,30.3354,23.9597,22.6431,21.6367,20.7490,46.3162,22.7982
3924,Blue|Azure Blue|Dark Olive Drab|Purple,#003776|#0066D9|#575B54|#6C47B2,23.7670,23.0539,22.7930,22.5586,22.4134,64.9852,22.8063
3925,Blue|Black|Brown|Orange,#003776|#080A0D|#55331A|#F67405,27.4697,23.2783,22.5183,22.3497,22.5282,53.5673,22.8140
3926,Azure Blue|Grey|White|Orange,#0066D9|#8C9099|#EBF7FF|#F67405,26.0142,23.4384,22.8049,22.1918,21.5908,44.6770,22.8151
3927,Azure Blue|Green|Dark Olive Drab|Purple,#0066D9|#06924D|#575B54|#6C47B2,25.1537,23.2727,22.7428,22.3581,22.1370,52.1681,22.8154
3928,Polymaker Teal|Purple|Grey|Orange,#4CC0C7|#6C47B2|#8C9099|#F67405,28.2586,23.7052,22.7373,21.9381,21.2020,45.6226,22.8216
3929,Green|Black|Brown|Yellow,#06924D|#080A0D|#55331A|#FFE800,26.5623,23.0149,22.6345,22.6694,22.8954,51.4658,22.8422
3930,Green|Purple|Tan|White,#06924D|#6C47B2|#A79E82|#EBF7FF,32.4789,24.0161,22.5848,21.6810,21.0414,47.8720,22.8485
3931,Purple|Grey|Lime Green|Pink,#6C47B2|#8C9099|#D5D701|#F1A1AF,33.1173,24.1526,22.6132,21.5889,20.7863,47.2646,22.8707
3932,Green|Polymaker Teal|Lime Green|Orange,#06924D|#4CC0C7|#D5D701|#F67405,29.3776,23.8826,22.7609,21.8634,21.0291,46.9214,22.8730
3933,Green|Black|Orange|Yellow,#06924D|#080A0D|#F67405|#FFE800,35.1886,23.7962,22.3652,21.9570,22.0311,47.8463,22.8766
3934,Azure Blue|Dark Grey|Polymaker Teal|Grey,#0066D9|#485259|#4CC0C7|#8C9099,24.4649,23.1099,22.8400,22.6486,22.5348,40.1233,22.8793
3935,Olive Green|Tan|Cold White|White,#948902|#A79E82|#D9DFE5|#EBF7FF,27.3403,23.7035,22.9189,22.0638,21.1446,49.9738,22.8837
3936,Blue|Green|Black|Brown,#003776|#06924D|#080A0D|#55331A,27.9323,23.6037,22.5785,22.1860,22.1759,58.5195,22.8948
3937,Purple|Tan|White|Yellow,#6C47B2|#A79E82|#EBF7FF|#FFE800,33.0178,24.1789,22.6397,21.6112,20.8656,50.5569,22.8951
3938,Green|Black|Brown|Purple,#06924D|#080A0D|#55331A|#6C47B2,27.8876,23.6780,22.6091,22.1230,22.0248,55.0276,22.9005
3939,Polymaker Teal|Purple|Lime Green|Red,#4CC0C7|#6C47B2|#D5D701|#E72F1D,33.9919,24.3297,22.5963,21.4716,20.6136,47.8057,22.9006
3940,Azure Blue|Dark Grey|Purple|Grey,#0066D9|#485259|#6C47B2|#8C9099,24.4892,23.1392,22.8676,22.6703,22.5437,41.2231,22.9048
3941,Blue|Azure Blue|Dark Grey|Grey,#003776|#0066D9|#485259|#8C9099,24.4893,23.1393,22.8678,22.6705,22.5438,41.2231,22.9049
3942,Polymaker Teal|Olive Green|Tan|White,#4CC0C7|#948902|#A79E82|#EBF7FF,27.3970,23.7289,22.9439,22.0928,21.1830,50.0953,22.9109
3943,Green|Black|Grey|White,#06924D|#080A0D|#8C9099|#EBF7FF,33.0853,23.6367,22.5796,22.2004,22.1137,39.0449,22.9186
3944,Green|Black|Brown|Olive Green,#06924D|#080A0D|#55331A|#948902,28.1576,23.5400,22.6112,22.3148,22.3701,54.1640,22.9274
3945,Olive Green|Red|Pink|Magenta,#948902|#E72F1D|#F1A1AF|#F24574,34.5521,24.2881,22.7226,21.6242,20.6912,48.6739,22.9562
3946,Polymaker Teal|Tan|Pink|Orange,#4CC0C7|#A79E82|#F1A1AF|#F67405,26.7876,23.8217,22.9703,22.0957,21.1856,50.1162,22.9587
3947,Green|Lime Green|White|Pink,#06924D|#D5D701|#EBF7FF|#F1A1AF,29.9835,23.9020,22.8260,22.0396,21.4129,46.9249,22.9708
3948,Green|Olive Green|Tan|White,#06924D|#948902|#A79E82|#EBF7FF,27.3295,23.7669,22.9982,22.1761,21.3104,49.9549,22.9715
3949,Purple|Lime Green|Magenta|Orange,#6C47B2|#D5D701|#F24574|#F67405,39.8250,25.2695,22.4809,20.6744,19.3958,52.4092,22.9720
3950,Azure Blue|Grey|Tan|White,#0066D9|#8C9099|#A79E82|#EBF7FF,25.6517,23.6110,22.9965,22.3374,21.6572,46.4379,22.9742
3951,Green|Black|Red|Yellow,#06924D|#080A0D|#E72F1D|#FFE800,36.8876,24.1583,22.3847,21.7931,21.8002,47.5475,22.9757
3952,Green|Polymaker Teal|Orange|Yellow,#06924D|#4CC0C7|#F67405|#FFE800,29.3518,23.9555,22.8784,22.0301,21.2445,46.7861,22.9928
3953,Green|Brown|Lime Green|Yellow,#06924D|#55331A|#D5D701|#FFE800,26.8071,23.3547,22.8067,22.6670,22.7639,51.4758,23.0108
3954,Azure Blue|Lime Green|Orange|Yellow,#0066D9|#D5D701|#F67405|#FFE800,30.3889,24.1876,22.8611,21.8489,20.9669,46.4590,23.0182
3955,Green|Brown|Olive Green|Yellow,#06924D|#55331A|#948902|#FFE800,26.8040,23.3620,22.8198,22.6851,22.7840,51.4758,23.0235
3956,Azure Blue|Purple|Tan|Yellow,#0066D9|#6C47B2|#A79E82|#FFE800,32.7472,24.3824,22.8034,21.6767,20.7897,49.1762,23.0295
3957,Polymaker Teal|Grey|Pink|Orange,#4CC0C7|#8C9099|#F1A1AF|#F67405,27.1501,23.8835,23.0315,22.1933,21.3107,45.3586,23.0384
3958,Black|Purple|Lime Green|Orange,#080A0D|#6C47B2|#D5D701|#F67405,38.1955,24.9913,22.5206,21.0927,20.4945,43.5963,23.0420
3959,Green|Red|Magenta|Orange,#06924D|#E72F1D|#F24574|#F67405,33.5583,24.4240,22.8070,21.7115,20.8199,45.9380,23.0678
3960,Blue|Polymaker Teal|Grey|Red,#003776|#4CC0C7|#8C9099|#E72F1D,28.9118,23.9822,22.9877,22.1880,21.4804,38.4684,23.0851
3961,Green|Olive Green|Magenta|Orange,#06924D|#948902|#F24574|#F67405,33.5765,24.4492,22.8325,21.7381,20.8466,45.9348,23.0936
3962,Polymaker Teal|Purple|Tan|White,#4CC0C7|#6C47B2|#A79E82|#EBF7FF,30.1815,24.1054,22.9757,22.1485,21.4690,49.3085,23.1270
3963,Purple|Tan|Cold White|White,#6C47B2|#A79E82|#D9DFE5|#EBF7FF,30.1806,24.1048,22.9758,22.1492,21.4698,49.3085,23.1270
3964,Grey|Lime Green|White|Pink,#8C9099|#D5D701|#EBF7FF|#F1A1AF,27.1828,23.8316,23.0783,22.4365,21.8571,46.3649,23.1341
3965,Azure Blue|Grey|Tan|Lime Green,#0066D9|#8C9099|#A79E82|#D5D701,26.9708,23.9588,23.1393,22.3100,21.4471,45.7693,23.1344
3966,Purple|Grey|Tan|White,#6C47B2|#8C9099|#A79E82|#EBF7FF,29.9136,24.0922,22.9963,22.2004,21.5434,49.1094,23.1463
3967,Azure Blue|Olive Green|Lime Green|Cold White,#0066D9|#948902|#D5D701|#D9DFE5,36.5935,24.4045,22.8438,21.8910,21.1810,42.3020,23.1478
3968,Azure Blue|Dark Grey|Purple|Cold White,#0066D9|#485259|#6C47B2|#D9DFE5,27.1302,23.6957,22.9823,22.6222,22.4705,39.1420,23.1590
3969,Blue|Azure Blue|Dark Grey|Cold White,#003776|#0066D9|#485259|#D9DFE5,27.1302,23.6958,22.9824,22.6223,22.4706,39.1420,23.1591
3970,Azure Blue|Dark Grey|Polymaker Teal|Cold White,#0066D9|#485259|#4CC0C7|#D9DFE5,27.1376,23.7038,22.9895,22.6279,22.4756,39.1725,23.1659
3971,Purple|Grey|Magenta|Yellow,#6C47B2|#8C9099|#F24574|#FFE800,32.4150,24.3521,22.9493,21.9999,21.2439,48.9909,23.1760
3972,Polymaker Teal|Olive Green|Cold White|Orange,#4CC0C7|#948902|#D9DFE5|#F67405,31.3589,24.2135,23.0370,22.1452,21.3408,49.1968,23.1794
3973,Polymaker Teal|Grey|Lime Green|Cold White,#4CC0C7|#8C9099|#D5D701|#D9DFE5,27.2724,23.9456,23.1635,22.4471,21.7580,43.2144,23.1963
3974,Green|Grey|Lime Green|Cold White,#06924D|#8C9099|#D5D701|#D9DFE5,27.2778,23.9456,23.1631,22.4471,21.7585,43.1805,23.1963
3975,Polymaker Teal|Purple|Olive Green|Lime Green,#4CC0C7|#6C47B2|#948902|#D5D701,46.6205,25.2723,22.5324,21.1459,20.2453,49.9478,23.2091
3976,Azure Blue|Green|Tan|White,#0066D9|#06924D|#A79E82|#EBF7FF,26.7878,23.9035,23.2025,22.5374,21.8914,45.8941,23.2204
3977,Olive Green|Cold White|Red|Magenta,#948902|#D9DFE5|#E72F1D|#F24574,37.4995,24.7094,22.8818,21.7602,20.8780,51.2434,23.2348
3978,Green|Olive Green|Tan|Yellow,#06924D|#948902|#A79E82|#FFE800,25.6828,23.9208,23.3024,22.5627,21.7350,47.2684,23.2418
3979,Polymaker Teal|Lime Green|Red|Yellow,#4CC0C7|#D5D701|#E72F1D|#FFE800,29.8501,24.2824,23.1231,22.2028,21.3453,47.6900,23.2426
3980,Olive Green|Tan|Lime Green|Yellow,#948902|#A79E82|#D5D701|#FFE800,25.6244,23.9291,23.3106,22.5589,21.7090,47.5833,23.2440
3981,Azure Blue|Green|Olive Green|Lime Green,#0066D9|#06924D|#948902|#D5D701,36.8889,24.6040,22.9842,21.9382,21.0789,42.3004,23.2711
3982,Azure Blue|Polymaker Teal|Olive Green|Lime Green,#0066D9|#4CC0C7|#948902|#D5D701,36.8866,24.6057,22.9871,21.9417,21.0825,42.2985,23.2737
3983,Azure Blue|Green|Lime Green|Pink,#0066D9|#06924D|#D5D701|#F1A1AF,31.2869,24.3830,23.1071,22.1839,21.3914,43.6238,23.2834
