rank,labels,hexes,sigma0,sigma2,sigma4,sigma8,sigma16,p99_sigma2,rank_key
2480,Green|Purple|Olive Green|Lime Green,#06924D|#6C47B2|#948902|#D5D701,51.8468,31.3130,24.8405,20.6180,18.0324,75.8908,25.9655
2481,Purple|Grey|Cold White|Pink,#6C47B2|#8C9099|#D9DFE5|#F1A1AF,32.3648,28.2195,26.2447,23.7325,20.5454,45.7719,25.9760
2482,Blue|Black|Lime Green|Magenta,#003776|#080A0D|#D5D701|#F24574,33.9563,28.5886,25.9792,23.3643,20.9462,64.3479,25.9764
2483,Blue|Lime Green|Red|Magenta,#003776|#D5D701|#E72F1D|#F24574,33.9563,28.5886,25.9792,23.3643,20.9462,64.3479,25.9764
2484,Blue|Lime Green|Magenta|Orange,#003776|#D5D701|#F24574|#F67405,33.9563,28.5886,25.9792,23.3643,20.9462,64.3479,25.9764
2485,Brown|Dark Olive Drab|Tan|Magenta,#55331A|#575B54|#A79E82|#F24574,29.1370,27.3818,26.2525,24.5711,22.3839,45.2986,25.9764
2486,Purple|Grey|White|Pink,#6C47B2|#8C9099|#EBF7FF|#F1A1AF,32.3822,28.2235,26.2445,23.7329,20.5516,45.8483,25.9782
2487,Purple|Grey|Cold White|White,#6C47B2|#8C9099|#D9DFE5|#EBF7FF,32.3503,28.2211,26.2459,23.7403,20.5514,45.7528,25.9807
2488,Azure Blue|Pink|Orange|Yellow,#0066D9|#F1A1AF|#F67405|#FFE800,32.8849,28.2927,26.0739,23.6752,21.4516,53.6183,25.9839
2489,Purple|Grey|Red|Magenta,#6C47B2|#8C9099|#E72F1D|#F24574,32.1384,28.1942,26.2708,23.7743,20.5444,44.7506,25.9842
2490,Polymaker Teal|Dark Olive Drab|Cold White|Magenta,#4CC0C7|#575B54|#D9DFE5|#F24574,31.2485,28.1371,26.2984,23.8510,20.8640,51.3672,25.9941
2491,Azure Blue|Grey|Cold White|Orange,#0066D9|#8C9099|#D9DFE5|#F67405,30.4656,27.9645,26.3762,24.0285,20.8687,41.8303,25.9965
2492,Polymaker Teal|Dark Olive Drab|White|Magenta,#4CC0C7|#575B54|#EBF7FF|#F24574,31.2251,28.1044,26.2917,23.9076,20.9691,50.9625,26.0060
2493,Dark Grey|Purple|Cold White|Yellow,#485259|#6C47B2|#D9DFE5|#FFE800,31.8613,28.2238,26.2242,23.8049,21.0181,89.4297,26.0143
2494,Blue|Lime Green|White|Magenta,#003776|#D5D701|#EBF7FF|#F24574,33.9154,28.8358,26.1980,23.2033,19.9956,78.6578,26.0195
2495,Azure Blue|Grey|White|Orange,#0066D9|#8C9099|#EBF7FF|#F67405,30.4862,27.9883,26.4039,24.0542,20.8806,41.7896,26.0212
2496,Polymaker Teal|Dark Olive Drab|White|Orange,#4CC0C7|#575B54|#EBF7FF|#F67405,29.2955,27.4672,26.3056,24.5778,22.2597,49.3871,26.0225
2497,Azure Blue|Grey|Red|Orange,#0066D9|#8C9099|#E72F1D|#F67405,30.4870,28.0036,26.4161,24.0603,20.8724,41.9388,26.0319
2498,Azure Blue|Grey|Magenta|Orange,#0066D9|#8C9099|#F24574|#F67405,30.4870,28.0036,26.4161,24.0603,20.8724,41.9388,26.0319
2499,Azure Blue|Brown|Dark Olive Drab|White,#0066D9|#55331A|#575B54|#EBF7FF,31.7171,28.1142,26.3061,23.9509,20.9126,76.4454,26.0326
2500,Blue|Azure Blue|White|Yellow,#003776|#0066D9|#EBF7FF|#FFE800,32.1187,27.9366,26.0308,24.1289,22.3679,65.2546,26.0327
2501,Azure Blue|Purple|Grey|Orange,#0066D9|#6C47B2|#8C9099|#F67405,30.5021,28.0106,26.4208,24.0618,20.8772,41.9828,26.0362
2502,Purple|Grey|Red|Pink,#6C47B2|#8C9099|#E72F1D|#F1A1AF,32.2351,28.2603,26.3271,23.8163,20.5819,45.8712,26.0383
2503,Polymaker Teal|Dark Olive Drab|Lime Green|Magenta,#4CC0C7|#575B54|#D5D701|#F24574,31.4071,28.1802,26.3367,23.9079,20.9051,53.2346,26.0441
2504,Blue|Olive Green|Cold White|Orange,#003776|#948902|#D9DFE5|#F67405,38.9782,30.2867,26.1098,21.8225,17.9446,86.7355,26.0546
2505,Brown|Purple|White|Yellow,#55331A|#6C47B2|#EBF7FF|#FFE800,38.0661,29.0434,25.7638,23.0750,20.9529,51.1130,26.0592
2506,Blue|Purple|Grey|Olive Green,#003776|#6C47B2|#8C9099|#948902,36.7796,29.4624,26.2274,22.6635,18.7705,87.3997,26.0629
2507,Polymaker Teal|Purple|Tan|Lime Green,#4CC0C7|#6C47B2|#A79E82|#D5D701,39.1291,29.1758,25.8132,22.9521,20.4109,72.0632,26.0639
2508,Dark Olive Drab|Grey|Lime Green|Pink,#575B54|#8C9099|#D5D701|#F1A1AF,30.1582,27.9061,26.4355,24.2256,21.2204,48.3483,26.0659
2509,Polymaker Teal|Dark Olive Drab|Grey|Magenta,#4CC0C7|#575B54|#8C9099|#F24574,30.8199,28.0835,26.4180,24.0522,20.9235,52.4991,26.0678
2510,Blue|Lime Green|White|Orange,#003776|#D5D701|#EBF7FF|#F67405,33.7343,28.8065,26.2522,23.3530,20.2493,78.1991,26.0797
2511,Polymaker Teal|Dark Olive Drab|Magenta|Yellow,#4CC0C7|#575B54|#F24574|#FFE800,31.3710,28.1984,26.3675,23.9634,21.0033,53.2552,26.0809
2512,Blue|White|Pink|Yellow,#003776|#EBF7FF|#F1A1AF|#FFE800,32.0894,28.0284,26.1143,24.1436,22.3054,65.2030,26.0860
2513,Polymaker Teal|Dark Olive Drab|Grey|Red,#4CC0C7|#575B54|#8C9099|#E72F1D,30.7354,28.1274,26.4712,24.0655,20.8236,53.0165,26.0964
2514,Green|Polymaker Teal|Dark Olive Drab|Olive Green,#06924D|#4CC0C7|#575B54|#948902,30.5424,27.6702,26.2665,24.5417,22.4766,53.3606,26.1060
2515,Black|Polymaker Teal|Dark Olive Drab|Olive Green,#080A0D|#4CC0C7|#575B54|#948902,30.5424,27.6702,26.2665,24.5417,22.4766,53.3606,26.1060
2516,Black|Polymaker Teal|Lime Green|Magenta,#080A0D|#4CC0C7|#D5D701|#F24574,38.6606,30.0578,26.0898,22.1622,18.8050,56.1939,26.1100
2517,Green|Black|Purple|Pink,#06924D|#080A0D|#6C47B2|#F1A1AF,47.6067,31.8945,25.7662,20.3389,15.9144,80.8006,26.1167
2518,Green|Black|Polymaker Teal|Magenta,#06924D|#080A0D|#4CC0C7|#F24574,38.7489,30.0276,26.0678,22.2144,18.8197,57.1307,26.1210
2519,Green|Brown|Dark Olive Drab|Tan,#06924D|#55331A|#575B54|#A79E82,29.1865,27.5037,26.4037,24.7455,22.5793,45.4840,26.1246
2520,Black|Brown|Dark Olive Drab|Tan,#080A0D|#55331A|#575B54|#A79E82,29.1865,27.5037,26.4037,24.7455,22.5793,45.4840,26.1246
2521,Brown|Dark Olive Drab|Olive Green|Tan,#55331A|#575B54|#948902|#A79E82,29.1865,27.5037,26.4037,24.7455,22.5793,45.4840,26.1246
2522,Brown|Dark Olive Drab|Tan|Lime Green,#55331A|#575B54|#A79E82|#D5D701,29.1865,27.5037,26.4037,24.7455,22.5793,45.4840,26.1246
2523,Brown|Dark Olive Drab|Tan|Red,#55331A|#575B54|#A79E82|#E72F1D,29.1865,27.5037,26.4037,24.7455,22.5793,45.4840,26.1246
2524,Brown|Dark Olive Drab|Tan|Orange,#55331A|#575B54|#A79E82|#F67405,29.1865,27.5037,26.4037,24.7455,22.5793,45.4840,26.1246
2525,Brown|Dark Olive Drab|Tan|Yellow,#55331A|#575B54|#A79E82|#FFE800,29.1865,27.5037,26.4037,24.7455,22.5793,45.4840,26.1246
2526,Green|Black|Dark Olive Drab|Tan,#06924D|#080A0D|#575B54|#A79E82,29.1861,27.5038,26.4038,24.7457,22.5796,45.4840,26.1248
2527,Green|Dark Olive Drab|Olive Green|Tan,#06924D|#575B54|#948902|#A79E82,29.1861,27.5038,26.4038,24.7457,22.5796,45.4840,26.1248
2528,Green|Dark Olive Drab|Tan|Lime Green,#06924D|#575B54|#A79E82|#D5D701,29.1861,27.5038,26.4038,24.7457,22.5796,45.4840,26.1248
2529,Green|Dark Olive Drab|Tan|Red,#06924D|#575B54|#A79E82|#E72F1D,29.1861,27.5038,26.4038,24.7457,22.5796,45.4840,26.1248
2530,Green|Dark Olive Drab|Tan|Orange,#06924D|#575B54|#A79E82|#F67405,29.1861,27.5038,26.4038,24.7457,22.5796,45.4840,26.1248
2531,Green|Dark Olive Drab|Tan|Yellow,#06924D|#575B54|#A79E82|#FFE800,29.1861,27.5038,26.4038,24.7457,22.5796,45.4840,26.1248
2532,Black|Dark Olive Drab|Olive Green|Tan,#080A0D|#575B54|#948902|#A79E82,29.1861,27.5038,26.4038,24.7457,22.5796,45.4840,26.1248
2533,Black|Dark Olive Drab|Tan|Lime Green,#080A0D|#575B54|#A79E82|#D5D701,29.1861,27.5038,26.4038,24.7457,22.5796,45.4840,26.1248
2534,Black|Dark Olive Drab|Tan|Red,#080A0D|#575B54|#A79E82|#E72F1D,29.1861,27.5038,26.4038,24.7457,22.5796,45.4840,26.1248
2535,Black|Dark Olive Drab|Tan|Orange,#080A0D|#575B54|#A79E82|#F67405,29.1861,27.5038,26.4038,24.7457,22.5796,45.4840,26.1248
2536,Black|Dark Olive Drab|Tan|Yellow,#080A0D|#575B54|#A79E82|#FFE800,29.1861,27.5038,26.4038,24.7457,22.5796,45.4840,26.1248
2537,Dark Olive Drab|Olive Green|Tan|Lime Green,#575B54|#948902|#A79E82|#D5D701,29.1861,27.5038,26.4038,24.7457,22.5796,45.4840,26.1248
2538,Dark Olive Drab|Olive Green|Tan|Red,#575B54|#948902|#A79E82|#E72F1D,29.1861,27.5038,26.4038,24.7457,22.5796,45.4840,26.1248
2539,Dark Olive Drab|Olive Green|Tan|Orange,#575B54|#948902|#A79E82|#F67405,29.1861,27.5038,26.4038,24.7457,22.5796,45.4840,26.1248
2540,Dark Olive Drab|Olive Green|Tan|Yellow,#575B54|#948902|#A79E82|#FFE800,29.1861,27.5038,26.4038,24.7457,22.5796,45.4840,26.1248
2541,Dark Olive Drab|Tan|Lime Green|Red,#575B54|#A79E82|#D5D701|#E72F1D,29.1861,27.5038,26.4038,24.7457,22.5796,45.4840,26.1248
2542,Dark Olive Drab|Tan|Lime Green|Orange,#575B54|#A79E82|#D5D701|#F67405,29.1861,27.5038,26.4038,24.7457,22.5796,45.4840,26.1248
2543,Dark Olive Drab|Tan|Lime Green|Yellow,#575B54|#A79E82|#D5D701|#FFE800,29.1861,27.5038,26.4038,24.7457,22.5796,45.4840,26.1248
2544,Dark Olive Drab|Tan|Red|Orange,#575B54|#A79E82|#E72F1D|#F67405,29.1861,27.5038,26.4038,24.7457,22.5796,45.4840,26.1248
2545,Dark Olive Drab|Tan|Red|Yellow,#575B54|#A79E82|#E72F1D|#FFE800,29.1861,27.5038,26.4038,24.7457,22.5796,45.4840,26.1248
2546,Dark Olive Drab|Tan|Orange|Yellow,#575B54|#A79E82|#F67405|#FFE800,29.1861,27.5038,26.4038,24.7457,22.5796,45.4840,26.1248
2547,Polymaker Teal|Dark Olive Drab|Red|White,#4CC0C7|#575B54|#E72F1D|#EBF7FF,30.6742,28.0723,26.4636,24.1787,21.3139,53.0606,26.1255
2548,Dark Grey|Brown|Purple|Red,#485259|#55331A|#6C47B2|#E72F1D,31.3024,28.0327,26.2089,24.2270,22.3575,61.7413,26.1299
2549,Black|Purple|Olive Green|Cold White,#080A0D|#6C47B2|#948902|#D9DFE5,42.4606,30.6407,25.6271,21.6253,18.6996,75.6931,26.1330
2550,Black|Dark Grey|Purple|Red,#080A0D|#485259|#6C47B2|#E72F1D,31.3129,28.0534,26.2251,24.2188,22.3279,61.6925,26.1361
2551,Polymaker Teal|Dark Olive Drab|Tan|Magenta,#4CC0C7|#575B54|#A79E82|#F24574,31.3752,28.2625,26.4533,24.0104,20.9659,53.3004,26.1364
2552,Azure Blue|Green|Dark Grey|Dark Olive Drab,#0066D9|#06924D|#485259|#575B54,32.4523,27.8974,26.1060,24.3895,22.7791,61.6605,26.1435
2553,Purple|Grey|Pink|Magenta,#6C47B2|#8C9099|#F1A1AF|#F24574,32.4083,28.3758,26.4265,23.9134,20.6906,46.5574,26.1446
2554,Dark Grey|Polymaker Teal|Purple|Lime Green,#485259|#4CC0C7|#6C47B2|#D5D701,36.2830,28.9686,25.9475,23.3343,21.2056,78.6201,26.1514
2555,Azure Blue|Polymaker Teal|Purple|Grey,#0066D9|#4CC0C7|#6C47B2|#8C9099,31.9781,28.3209,26.4676,23.9995,20.7918,45.7353,26.1602
2556,Dark Olive Drab|Purple|Grey|Orange,#575B54|#6C47B2|#8C9099|#F67405,31.0329,28.2277,26.5352,24.1389,21.0144,70.8438,26.1833
2557,Green|Polymaker Teal|Dark Olive Drab|Magenta,#06924D|#4CC0C7|#575B54|#F24574,31.9309,28.4213,26.4782,23.9972,20.9971,54.2477,26.2092
2558,Dark Olive Drab|Purple|Lime Green|White,#575B54|#6C47B2|#D5D701|#EBF7FF,33.1600,28.6595,26.3949,23.7648,20.7598,73.2109,26.2122
2559,Black|Polymaker Teal|Olive Green|Red,#080A0D|#4CC0C7|#948902|#E72F1D,37.9396,29.8219,26.1935,22.6037,19.3548,57.4215,26.2128
2560,Blue|Lime Green|White|Pink,#003776|#D5D701|#EBF7FF|#F1A1AF,33.9666,28.9947,26.4012,23.4349,20.2433,78.7944,26.2148
2561,Azure Blue|Purple|Grey|White,#0066D9|#6C47B2|#8C9099|#EBF7FF,31.9453,28.3695,26.5298,24.0696,20.8787,45.7326,26.2196
2562,Black|Polymaker Teal|Lime Green|Pink,#080A0D|#4CC0C7|#D5D701|#F1A1AF,38.2009,29.8647,26.1981,22.5825,19.4063,52.2124,26.2236
2563,Azure Blue|Black|Lime Green|Yellow,#0066D9|#080A0D|#D5D701|#FFE800,38.6790,29.9989,26.2426,22.4579,19.2392,87.8823,26.2284
2564,Azure Blue|Grey|Pink|Orange,#0066D9|#8C9099|#F1A1AF|#F67405,30.6855,28.2069,26.6190,24.2599,21.0717,43.0527,26.2334
2565,Green|Dark Grey|Purple|Cold White,#06924D|#485259|#6C47B2|#D9DFE5,37.3134,29.8082,26.3440,22.6588,19.0384,68.4867,26.2335
2566,Azure Blue|Purple|Grey|Cold White,#0066D9|#6C47B2|#8C9099|#D9DFE5,31.8700,28.3627,26.5629,24.1329,20.9482,45.7163,26.2478
2567,Azure Blue|Polymaker Teal|Magenta|Yellow,#0066D9|#4CC0C7|#F24574|#FFE800,33.1628,28.5427,26.3405,23.9613,21.6727,54.3907,26.2520
2568,Azure Blue|White|Magenta|Yellow,#0066D9|#EBF7FF|#F24574|#FFE800,33.2094,28.5616,26.3399,23.9546,21.6761,53.9633,26.2581
2569,Polymaker Teal|Purple|Cold White|Red,#4CC0C7|#6C47B2|#D9DFE5|#E72F1D,37.4856,29.1910,26.1731,23.3258,20.5537,48.2547,26.2584
2570,Polymaker Teal|Brown|Dark Olive Drab|Magenta,#4CC0C7|#55331A|#575B54|#F24574,32.3015,28.5305,26.5161,23.9928,21.0164,52.9985,26.2617
2571,Blue|Dark Grey|Purple|Red,#003776|#485259|#6C47B2|#E72F1D,31.2526,28.1408,26.3867,24.4056,22.4660,61.7815,26.2732
2572,Dark Olive Drab|Purple|Pink|Yellow,#575B54|#6C47B2|#F1A1AF|#FFE800,30.7648,27.9392,26.4246,24.6174,22.4571,53.6757,26.2783
2573,Polymaker Teal|Purple|Red|White,#4CC0C7|#6C47B2|#E72F1D|#EBF7FF,37.4099,29.1960,26.2135,23.3688,20.6089,48.0392,26.2824
2574,Dark Olive Drab|Purple|Grey|Tan,#575B54|#6C47B2|#8C9099|#A79E82,31.9442,28.5772,26.6283,23.9890,20.6739,77.6684,26.2831
2575,Blue|Black|Polymaker Teal|Magenta,#003776|#080A0D|#4CC0C7|#F24574,38.8997,30.1610,26.3727,22.4052,18.5649,65.9747,26.2831
2576,Azure Blue|Polymaker Teal|Purple|Red,#0066D9|#4CC0C7|#6C47B2|#E72F1D,37.4446,29.2056,26.2182,23.3706,20.5878,48.2924,26.2881
2577,Green|Black|Dark Olive Drab|Purple,#06924D|#080A0D|#575B54|#6C47B2,46.2150,30.9264,25.6410,21.6639,18.9632,65.8340,26.2951
2578,Green|Purple|Orange|Yellow,#06924D|#6C47B2|#F67405|#FFE800,48.8432,31.1752,25.4296,21.4202,18.7844,73.1092,26.2977
2579,Azure Blue|Green|Brown|Dark Olive Drab,#0066D9|#06924D|#55331A|#575B54,32.4334,27.9464,26.2595,24.6502,23.0712,61.4354,26.2983
2580,Azure Blue|Green|Black|Dark Olive Drab,#0066D9|#06924D|#080A0D|#575B54,32.3901,27.9362,26.2685,24.6684,23.0921,61.3889,26.3023
2581,Polymaker Teal|Dark Olive Drab|Magenta|Orange,#4CC0C7|#575B54|#F24574|#F67405,31.4837,28.3728,26.5979,24.2350,21.2673,53.1421,26.3039
2582,Azure Blue|Cold White|Magenta|Yellow,#0066D9|#D9DFE5|#F24574|#FFE800,33.1855,28.5800,26.3962,24.0406,21.7847,55.3532,26.3103
2583,Blue|Azure Blue|Green|Magenta,#003776|#0066D9|#06924D|#F24574,36.7208,28.7046,25.9444,23.9174,22.3665,58.4247,26.3110
2584,Green|Purple|Lime Green|Orange,#06924D|#6C47B2|#D5D701|#F67405,48.6362,31.2040,25.4848,21.4193,18.6769,73.7581,26.3117
2585,Green|Dark Grey|Brown|Olive Green,#06924D|#485259|#55331A|#948902,30.3059,27.6809,26.4041,24.9429,23.2803,63.1071,26.3119
2586,Black|Polymaker Teal|Cold White|Red,#080A0D|#4CC0C7|#D9DFE5|#E72F1D,41.0337,30.7101,26.0980,21.9304,18.3426,68.5633,26.3203
2587,Green|Dark Grey|Polymaker Teal|Brown,#06924D|#485259|#4CC0C7|#55331A,32.8339,28.1607,26.3294,24.4819,22.5071,56.0870,26.3213
2588,Black|Dark Grey|Polymaker Teal|Brown,#080A0D|#485259|#4CC0C7|#55331A,32.8339,28.1607,26.3294,24.4819,22.5071,56.0870,26.3213
2589,Blue|Azure Blue|Green|Dark Olive Drab,#003776|#0066D9|#06924D|#575B54,32.4876,27.9769,26.2798,24.6787,23.1018,61.6298,26.3278
2590,Green|Black|Dark Grey|Olive Green,#06924D|#080A0D|#485259|#948902,30.2955,27.6850,26.4304,24.9734,23.2927,62.9975,26.3292
2591,Blue|Green|Dark Olive Drab|Purple,#003776|#06924D|#575B54|#6C47B2,46.1869,30.9309,25.6439,21.7332,18.9954,64.7596,26.3321
2592,Green|Brown|Dark Olive Drab|Purple,#06924D|#55331A|#575B54|#6C47B2,46.1984,30.9375,25.6505,21.7275,19.0262,65.0339,26.3325
2593,Polymaker Teal|Dark Olive Drab|Pink|Magenta,#4CC0C7|#575B54|#F1A1AF|#F24574,31.5674,28.4742,26.6537,24.2015,21.1659,52.0552,26.3378
2594,Dark Grey|Polymaker Teal|Brown|Dark Olive Drab,#485259|#4CC0C7|#55331A|#575B54,32.6907,28.1772,26.3610,24.5050,22.5230,56.2561,26.3411
2595,Polymaker Teal|Purple|Red|Magenta,#4CC0C7|#6C47B2|#E72F1D|#F24574,37.3889,29.2510,26.2734,23.4338,20.6556,47.9053,26.3424
2596,Polymaker Teal|Brown|Dark Olive Drab|Olive Green,#4CC0C7|#55331A|#575B54|#948902,31.9047,28.1217,26.4468,24.5943,22.5332,53.9543,26.3580
2597,Blue|Green|Black|Polymaker Teal,#003776|#06924D|#080A0D|#4CC0C7,36.7244,29.1403,26.1589,23.5888,21.7212,61.2995,26.3646
2598,Dark Grey|Brown|Purple|Magenta,#485259|#55331A|#6C47B2|#F24574,31.0220,28.1678,26.5041,24.6188,22.7778,64.0337,26.3933
2599,Azure Blue|Purple|Grey|Pink,#0066D9|#6C47B2|#8C9099|#F1A1AF,31.8289,28.4946,26.7263,24.2963,21.0990,46.3414,26.3954
2600,Black|Polymaker Teal|Brown|Magenta,#080A0D|#4CC0C7|#55331A|#F24574,38.4627,30.1676,26.3925,22.6326,19.2399,55.3562,26.4001
2601,Azure Blue|Green|Dark Grey|Magenta,#0066D9|#06924D|#485259|#F24574,36.0839,28.6645,26.0885,24.1377,22.5772,58.6289,26.4011
2602,Black|Dark Grey|Purple|Magenta,#080A0D|#485259|#6C47B2|#F24574,31.0184,28.1724,26.5201,24.6327,22.7812,64.0344,26.4025
2603,Dark Grey|Purple|Red|Magenta,#485259|#6C47B2|#E72F1D|#F24574,31.0184,28.1724,26.5201,24.6327,22.7812,64.0344,26.4025
2604,Black|Polymaker Teal|Dark Olive Drab|Pink,#080A0D|#4CC0C7|#575B54|#F1A1AF,37.1714,29.7175,26.4530,23.0890,19.8548,51.1533,26.4032
2605,Polymaker Teal|Brown|Dark Olive Drab|Orange,#4CC0C7|#55331A|#575B54|#F67405,30.0480,27.9124,26.6529,24.9037,22.6423,52.4166,26.4080
2606,Blue|Lime Green|White|Yellow,#003776|#D5D701|#EBF7FF|#FFE800,33.5907,28.9078,26.5478,23.9096,21.1072,70.8290,26.4087
2607,Green|Polymaker Teal|Dark Olive Drab|Orange,#06924D|#4CC0C7|#575B54|#F67405,30.0508,27.9089,26.6583,24.9228,22.6672,52.0705,26.4158
2608,Black|Polymaker Teal|Dark Olive Drab|Orange,#080A0D|#4CC0C7|#575B54|#F67405,30.0508,27.9089,26.6583,24.9228,22.6672,52.0705,26.4158
2609,Polymaker Teal|Dark Olive Drab|Olive Green|Orange,#4CC0C7|#575B54|#948902|#F67405,30.0508,27.9089,26.6583,24.9228,22.6672,52.0705,26.4158
2610,Polymaker Teal|Dark Olive Drab|Lime Green|Orange,#4CC0C7|#575B54|#D5D701|#F67405,30.0508,27.9089,26.6583,24.9228,22.6672,52.0705,26.4158
2611,Polymaker Teal|Dark Olive Drab|Orange|Yellow,#4CC0C7|#575B54|#F67405|#FFE800,30.0508,27.9089,26.6583,24.9228,22.6672,52.0705,26.4158
2612,Black|Polymaker Teal|Magenta|Yellow,#080A0D|#4CC0C7|#F24574|#FFE800,38.8485,30.3451,26.4257,22.4921,19.0782,55.9072,26.4186
2613,Black|Polymaker Teal|Brown|Pink,#080A0D|#4CC0C7|#55331A|#F1A1AF,37.8489,29.9330,26.4335,22.9048,19.6797,51.7553,26.4189
2614,Polymaker Teal|Purple|Red|Pink,#4CC0C7|#6C47B2|#E72F1D|#F1A1AF,37.4935,29.3333,26.3375,23.5062,20.7348,48.4196,26.4197
2615,Green|Black|Polymaker Teal|Red,#06924D|#080A0D|#4CC0C7|#E72F1D,37.9829,29.9898,26.4191,22.8572,19.5971,57.2014,26.4235
2616,Black|Polymaker Teal|Red|Yellow,#080A0D|#4CC0C7|#E72F1D|#FFE800,37.9327,30.0164,26.4370,22.8350,19.5903,56.5855,26.4257
2617,Azure Blue|Dark Olive Drab|Purple|Lime Green,#0066D9|#575B54|#6C47B2|#D5D701,34.6965,29.1660,26.5969,23.6900,20.6016,81.5321,26.4280
2618,Blue|Green|Black|Dark Olive Drab,#003776|#06924D|#080A0D|#575B54,31.3871,27.9273,26.5027,24.9300,23.1818,63.7902,26.4287
2619,Blue|Green|Brown|Dark Olive Drab,#003776|#06924D|#55331A|#575B54,31.3871,27.9273,26.5027,24.9300,23.1818,63.7902,26.4287
2620,Purple|Olive Green|White|Yellow,#6C47B2|#948902|#EBF7FF|#FFE800,55.8735,32.5124,25.2838,20.3526,17.1681,74.5466,26.4325
2621,Black|Polymaker Teal|Lime Green|Red,#080A0D|#4CC0C7|#D5D701|#E72F1D,37.9423,30.0242,26.4542,22.8481,19.5331,57.6006,26.4362
2622,Azure Blue|Purple|Grey|Magenta,#0066D9|#6C47B2|#8C9099|#F24574,31.5852,28.4975,26.7846,24.3798,21.1869,45.4439,26.4387
2623,Grey|Olive Green|Cold White|Magenta,#8C9099|#948902|#D9DFE5|#F24574,31.5226,28.5106,26.7996,24.3740,21.1469,42.3021,26.4423
2624,Azure Blue|Grey|Red|White,#0066D9|#8C9099|#E72F1D|#EBF7FF,30.8776,28.4086,26.8331,24.4933,21.3195,44.2078,26.4510
2625,Grey|Olive Green|White|Magenta,#8C9099|#948902|#EBF7FF|#F24574,31.5241,28.5159,26.8086,24.3932,21.1664,42.2460,26.4545
2626,Azure Blue|Grey|Cold White|Red,#0066D9|#8C9099|#D9DFE5|#E72F1D,30.8853,28.4134,26.8423,24.5119,21.3515,44.2464,26.4626
2627,Grey|Olive Green|Tan|Magenta,#8C9099|#948902|#A79E82|#F24574,31.5460,28.5424,26.8363,24.4110,21.1678,42.3133,26.4767
2628,Grey|Olive Green|Cold White|Red,#8C9099|#948902|#D9DFE5|#E72F1D,31.4914,28.5196,26.8375,24.4393,21.2264,42.2588,26.4795
2629,Black|Grey|Tan|Pink,#080A0D|#8C9099|#A79E82|#F1A1AF,34.1418,28.7959,26.6253,24.1651,21.2846,44.8236,26.4805
2630,Blue|Dark Grey|Purple|Magenta,#003776|#485259|#6C47B2|#F24574,30.9632,28.2163,26.6137,24.7535,22.8806,64.0462,26.4849
2631,Azure Blue|Dark Olive Drab|Grey|Orange,#0066D9|#575B54|#8C9099|#F67405,31.1791,28.4956,26.8486,24.4792,21.3353,73.6600,26.4874
2632,Black|Polymaker Teal|Brown|Orange,#080A0D|#4CC0C7|#55331A|#F67405,36.6973,29.6662,26.4824,23.3185,20.3392,52.7998,26.4924
2633,Grey|Olive Green|Lime Green|Magenta,#8C9099|#948902|#D5D701|#F24574,31.5638,28.5583,26.8559,24.4293,21.1754,42.2503,26.4938
2634,Grey|Olive Green|Magenta|Orange,#8C9099|#948902|#F24574|#F67405,31.5638,28.5583,26.8559,24.4293,21.1754,42.2503,26.4938
2635,Grey|Olive Green|Magenta|Yellow,#8C9099|#948902|#F24574|#FFE800,31.5638,28.5583,26.8559,24.4293,21.1754,42.2503,26.4938
2636,Blue|Green|Dark Grey|White,#003776|#06924D|#485259|#EBF7FF,33.9499,29.3146,26.8246,23.6890,20.0825,67.9975,26.5018
2637,Grey|Olive Green|Red|White,#8C9099|#948902|#E72F1D|#EBF7FF,31.5008,28.5447,26.8680,24.4658,21.2450,42.2172,26.5052
2638,Polymaker Teal|Grey|Olive Green|Magenta,#4CC0C7|#8C9099|#948902|#F24574,31.5711,28.5736,26.8668,24.4379,21.1901,42.2314,26.5058
2639,Azure Blue|Grey|Red|Magenta,#0066D9|#8C9099|#E72F1D|#F24574,30.9192,28.4700,26.8996,24.5570,21.3662,44.3825,26.5135
2640,Grey|Olive Green|Tan|Red,#8C9099|#948902|#A79E82|#E72F1D,31.5190,28.5701,26.8789,24.4618,21.2229,42.3757,26.5160
2641,Green|Black|Cold White|White,#06924D|#080A0D|#D9DFE5|#EBF7FF,40.5567,30.6602,26.1946,22.3842,19.3619,55.8357,26.5222
2642,Grey|Olive Green|Lime Green|Red,#8C9099|#948902|#D5D701|#E72F1D,31.5263,28.5772,26.8910,24.4682,21.2246,42.2153,26.5227
2643,Grey|Olive Green|Red|Orange,#8C9099|#948902|#E72F1D|#F67405,31.5263,28.5772,26.8910,24.4682,21.2246,42.2153,26.5227
2644,Grey|Olive Green|Red|Yellow,#8C9099|#948902|#E72F1D|#FFE800,31.5263,28.5772,26.8910,24.4682,21.2246,42.2153,26.5227
2645,Black|Polymaker Teal|Pink|Yellow,#080A0D|#4CC0C7|#F1A1AF|#FFE800,38.3973,30.1000,26.4913,22.9558,19.8188,51.7409,26.5279
2646,Polymaker Teal|Grey|Olive Green|Cold White,#4CC0C7|#8C9099|#948902|#D9DFE5,31.5522,28.5671,26.8861,24.4986,21.2940,42.2671,26.5328
2647,Green|Dark Grey|Olive Green|Orange,#06924D|#485259|#948902|#F67405,29.8106,27.7427,26.6688,25.3233,23.7228,63.8105,26.5330
